,SMILES,set,SMILES_canonical,novel
955,CO/N=C1\C(=O)N(C(=O)CN(C)Cc2ccc(Cl)cc2)C1=O,prior,CON=c1c(=O)n(C(=O)CN(C)Cc2ccc(Cl)cc2)c1=O,1
956,Nc1nc(Sc2ccc(Cl)nc2)sc1CC(=O)O,prior,Nc1nc(Sc2ccc(Cl)nc2)sc1CC(=O)O,1
957,CCC(=O)N1CCC(CCN(CCNC(=O)C(C(=O)NC2Cc3ccccc3C(=O)C2)N(Cc2cccs2)CCCC(C)(C)C)CC1)c1ccccc1,prior,CCC(=O)N1CCC(c2ccccc2)CCN(CCNC(=O)C(C(=O)NC2CC(=O)c3ccccc3C2)N(CCCC(C)(C)C)Cc2cccs2)CC1,1
958,COc1cc(OC)c(OC)c(N2C(=O)C(=O)N(c3nc4ccccc4n3C)C2)n1,prior,COc1cc(OC)c(OC)c(N2CN(c3nc4ccccc4n3C)C(=O)C2=O)n1,1
959,CCCN(CC)CC1OCC(COc2ccc(O)c(O)c2)C(=O)N1c1ccccc1,prior,CCCN(CC)CC1OCC(COc2ccc(O)c(O)c2)C(=O)N1c1ccccc1,1
960,CCC(=O)N1CCN(C(=O)c2sc(-c3ccccc3)nn2)CC1,prior,CCC(=O)N1CCN(C(=O)c2nnc(-c3ccccc3)s2)CC1,1
961,CN(C)c1cccc(O)c1,prior,CN(C)c1cccc(O)c1,1
962,CCCCCCCOC(=O)C(=O)N[C@@H](Cc1ccccc1)c1cnc2ccccc2c1,prior,CCCCCCCOC(=O)C(=O)N[C@@H](Cc1ccccc1)c1cnc2ccccc2c1,1
964,CC(C)CCCOC(=O)C(C)N(Cc1cccc(OCc2ccc(C(F)(F)F)cc2)c1)C(=O)N1CCCCC1,prior,CC(C)CCCOC(=O)C(C)N(Cc1cccc(OCc2ccc(C(F)(F)F)cc2)c1)C(=O)N1CCCCC1,1
965,CCOc1ccccc1S(=O)(=O)c1cc(F)cc(Br)c1,prior,CCOc1ccccc1S(=O)(=O)c1cc(F)cc(Br)c1,1
967,Nc1c(C)c(-c2ccccc2)nc2ccccc12,prior,Cc1c(-c2ccccc2)nc2ccccc2c1N,1
968,C[C@]12CCC3[C@@H]4C(C(=O)O)[C@H]1CC4(C)C[C@]2(C)CCCC3,prior,CC12C[C@@H]3C(C(=O)O)[C@H]1C1CCCC[C@@](C)(C2)[C@@]3(C)CC1,1
969,COC(=O)CCNC(=O)C1=C(C)CCN(C(=O)NCc2cc(F)c(F)c(F)c2)C1,prior,COC(=O)CCNC(=O)C1=C(C)CCN(C(=O)NCc2cc(F)c(F)c(F)c2)C1,1
970,Cc1nc2ccc(-c3nn[nH]n(C)c3)nn2c1C,prior,Cc1nc2ccc(C3=CN(C)NN=N3)nn2c1C,1
971,Nc1ncc2ccc(NC(=S)Nc3ccccc3)cc2c1,prior,Nc1cc2cc(NC(=S)Nc3ccccc3)ccc2cn1,1
974,CCN1C[C@@]2(CC[C@H]3O[C@H](CO)[C@H](c4ccccc4)C3)cc2CC1,prior,CCN1CCC2=C[C@]2(CC[C@@H]2C[C@@H](c3ccccc3)[C@@H](CO)O2)C1,1
975,CN(CC)S(=O)(=O)c1ccc(C(=O)NCC(=O)N(CC(=O)OC)C(=O)N2CCN(c3ccccc3)CC2)cc1,prior,CCN(C)S(=O)(=O)c1ccc(C(=O)NCC(=O)N(CC(=O)OC)C(=O)N2CCN(c3ccccc3)CC2)cc1,1
976,O=C(NCCc1ccc(F)cc1)NCCC1(N2CCC(C(=O)NCc3ccccc3)CC2)c2ccccc21,prior,O=C(NCCc1ccc(F)cc1)NCCC1(N2CCC(C(=O)NCc3ccccc3)CC2)c2ccccc21,1
977,O=C1CN(CC(=O)Nc2ccc(Cl)c(-c3ccccc3)c2)c2ccccc2C1,prior,O=C1Cc2ccccc2N(CC(=O)Nc2ccc(Cl)c(-c3ccccc3)c2)C1,1
978,Cc1cc(SCCc2cn(-c3ccccc3)c(C)c2F)nnn1,prior,Cc1cc(SCCc2cn(-c3ccccc3)c(C)c2F)nnn1,1
979,COc1ccc(CCN(C(=O)CCc2ccc(OC)cc2)c2nc(-c3ccccc3)ccc2-c2ccc(N)c(C)c2)cc1,prior,COc1ccc(CCC(=O)N(CCc2ccc(OC)cc2)c2nc(-c3ccccc3)ccc2-c2ccc(N)c(C)c2)cc1,1
981,O=C(/C=C/c1ccccc1)CN1CCC(c2ccc(Cl)cc2)CC1,prior,O=C(/C=C/c1ccccc1)CN1CCC(c2ccc(Cl)cc2)CC1,1
982,O=C(c1ccc(Cl)cc1)N(C(=O)c1ccc(Cl)cc1)c1ccc2c(n1)OCC2,prior,O=C(c1ccc(Cl)cc1)N(C(=O)c1ccc(Cl)cc1)c1ccc2c(n1)OCC2,1
983,CCCN(CCCNC(=O)CCCCN(CCCCNC(=O)c1c(F)cccc1F)C(F)(F)F)C(N)=O,prior,CCCN(CCCNC(=O)CCCCN(CCCCNC(=O)c1c(F)cccc1F)C(F)(F)F)C(N)=O,1
984,Cc1cc2c(ncnc2O)cc1CNC(=O)c1ccc(F)cc1,prior,Cc1cc2c(O)ncnc2cc1CNC(=O)c1ccc(F)cc1,1
985,COC(=O)CN(CCOCCCN(C)C)S(=O)(=O)c1ccn(CCC)c1,prior,CCCn1ccc(S(=O)(=O)N(CCOCCCN(C)C)CC(=O)OC)c1,1
986,CO/N=C(\CC(C)C)NC(=O)CNC(=O)c1ccc(OC(F)(F)F)nc1,prior,CO/N=C(\CC(C)C)NC(=O)CNC(=O)c1ccc(OC(F)(F)F)nc1,1
987,CC(C)OC(=O)CCNC(=O)[C@H](CCCCNC(=O)c1ccccc1)[C@H](N)C(=O)NCc1ccc(OC)cc1,prior,COc1ccc(CNC(=O)[C@@H](N)[C@@H](CCCCNC(=O)c2ccccc2)C(=O)NCCC(=O)OC(C)C)cc1,1
988,CNc1ccc2c(cnn2CCc2ccc(F)cc2)c1,prior,CNc1ccc2c(cnn2CCc2ccc(F)cc2)c1,1
989,Cc1ccccc1C(=O)c1ccc(OC(=O)NCC(F)(F)F)cc1,prior,Cc1ccccc1C(=O)c1ccc(OC(=O)NCC(F)(F)F)cc1,1
990,CCN1c2ccc(C)cc2Oc2ccccc21,prior,CCN1c2ccccc2Oc2cc(C)ccc21,1
991,N=C(S)NCc1ccco1,prior,N=C(S)NCc1ccco1,1
992,COc1ccc(-c2cccc3c2C(=O)OC3C)c(F)c1,prior,COc1ccc(-c2cccc3c2C(=O)OC3C)c(F)c1,1
994,COC(=O)C1CCN(c2nc(Nc3ccc(Cl)cc3)ccn2)CC1=O,prior,COC(=O)C1CCN(c2nccc(Nc3ccc(Cl)cc3)n2)CC1=O,1
995,O=C(O)Cc1ccccc1OCCCOC(=O)c1ccccc1,prior,O=C(O)Cc1ccccc1OCCCOC(=O)c1ccccc1,1
996,O=C(COc1ccccc1)NCCCC1CCN(C2CCCCC2)CC1,prior,O=C(COc1ccccc1)NCCCC1CCN(C2CCCCC2)CC1,1
997,CN(C)CCOCCN1CCN(C(=O)c2ccc(Cl)cc2)CCC1,prior,CN(C)CCOCCN1CCCN(C(=O)c2ccc(Cl)cc2)CC1,1
998,CCN(CCCC(F)(F)F)C(=O)N1CCC(CNc2n[nH]c3ncccc23)CC1,prior,CCN(CCCC(F)(F)F)C(=O)N1CCC(CNc2n[nH]c3ncccc23)CC1,1
999,N=C(N)NCC(Cc1ccc(Cl)cc1)OC(=O)N[C@H](C)c1ccccc1,prior,C[C@@H](NC(=O)OC(CNC(=N)N)Cc1ccc(Cl)cc1)c1ccccc1,1
1000,O=C1/C(=C/c2ccc(F)cc2)C[C@H](O)CCN1Cc1ccc(OCC(C)C)cc1,prior,CC(C)COc1ccc(CN2CC[C@@H](O)C/C(=C\c3ccc(F)cc3)C2=O)cc1,1
1001,O=S(=O)(NCCC(OCC(C)(C)C)c1ccncc1)[C@H]1CC(C)NC1CO,prior,CC1C[C@H](S(=O)(=O)NCCC(OCC(C)(C)C)c2ccncc2)C(CO)N1,1
1002,COC(=O)N[C@@H](Cc1ccc(C#N)cc1)C(=O)NCCCCc1ccccc1,prior,COC(=O)N[C@@H](Cc1ccc(C#N)cc1)C(=O)NCCCCc1ccccc1,1
1004,CN(C)CCN(Cc1ccccc1)c1cccc(-c2ccc(Cl)cc2)c1,prior,CN(C)CCN(Cc1ccccc1)c1cccc(-c2ccc(Cl)cc2)c1,1
1005,CN1C(=O)C(C(=O)O)CC(=O)c2ccccc21,prior,CN1C(=O)C(C(=O)O)CC(=O)c2ccccc21,1
1006,Oc1ccc(N2CCN(C(=O)CN3CCCCC3)CC2)cc1,prior,O=C(CN1CCCCC1)N1CCN(c2ccc(O)cc2)CC1,1
1007,Cc1cc(S(=O)(=O)Oc2ccccc2)cc(OC(F)(F)F)c1,prior,Cc1cc(OC(F)(F)F)cc(S(=O)(=O)Oc2ccccc2)c1,1
1008,CC(=O)Nc1cccc(OCCCOCc2cc(C)nc3ccccc23)c1,prior,CC(=O)Nc1cccc(OCCCOCc2cc(C)nc3ccccc23)c1,1
1009,COc1ccc(N2CCN(c3ccc(Cl)cc3)CC2)c(F)c1OC,prior,COc1ccc(N2CCN(c3ccc(Cl)cc3)CC2)c(F)c1OC,1
1010,COC(=O)C1CN(C(=O)C(C)C)CCC(=O)N1CCCC1CC1,prior,COC(=O)C1CN(C(=O)C(C)C)CCC(=O)N1CCCC1CC1,1
1011,CC1(C)c2nc(-c3ccccc3C#N)sc2C1,prior,CC1(C)Cc2sc(-c3ccccc3C#N)nc21,1
1012,CCC(C(=O)O)C1CCc2c(O)c(OC)cc(OC)c2CN1,prior,CCC(C(=O)O)C1CCc2c(O)c(OC)cc(OC)c2CN1,1
1013,CC(C)N(Cc1ccc(C(=O)Nc2ccccc2)nc1)c1ccc2ccccc2c1,prior,CC(C)N(Cc1ccc(C(=O)Nc2ccccc2)nc1)c1ccc2ccccc2c1,1
1014,CNC1CCCCCN1C(=O)c1cccnc1C,prior,CNC1CCCCCN1C(=O)c1cccnc1C,1
1015,COc1ccc(-c2cc(C)c(NC(=O)c3ccn(Cc4cccc(Cl)n4)n3)cn2)cc1F,prior,COc1ccc(-c2cc(C)c(NC(=O)c3ccn(Cc4cccc(Cl)n4)n3)cn2)cc1F,1
1016,CCC(O)(CCCCCNCc1ccccc1)c1ccc(-c2cc(Cl)cc(C)c2)nc1,prior,CCC(O)(CCCCCNCc1ccccc1)c1ccc(-c2cc(C)cc(Cl)c2)nc1,1
1019,N#Cc1ccc(-c2cc(C(F)(F)F)nc3c(C(=O)Nc4ccncc4)cccc32)cc1,prior,N#Cc1ccc(-c2cc(C(F)(F)F)nc3c(C(=O)Nc4ccncc4)cccc23)cc1,1
1021,CCN(C(=O)N1CCOCC1)Cc1ccccc1Cl,prior,CCN(Cc1ccccc1Cl)C(=O)N1CCOCC1,1
1022,CC(=O)N1CCC2(Cc3ccccc3)OOc3ncc(C(=O)N4CCN(C)CC4)cc3CC1C2,prior,CC(=O)N1CCC2(Cc3ccccc3)CC1Cc1cc(C(=O)N3CCN(C)CC3)cnc1OO2,1
1023,Fc1ccc(CNC(=S)Nc2cccc(OC)c2)cc1,prior,COc1cccc(NC(=S)NCc2ccc(F)cc2)c1,1
1024,CC(OC(=O)C1CCN(C2CCOCC2)C1)N1CCOCC1,prior,CC(OC(=O)C1CCN(C2CCOCC2)C1)N1CCOCC1,1
1025,CCN1CCC(c2cc(-c3cccc(Cl)c3OC(=O)NC3CCCO3)c(=O)on2)CC1,prior,CCN1CCC(c2cc(-c3cccc(Cl)c3OC(=O)NC3CCCO3)c(=O)on2)CC1,1
1026,CCCNC(=O)CCCCCCCc1ccco1,prior,CCCNC(=O)CCCCCCCc1ccco1,1
1027,CN(C)Sc1nccs1,prior,CN(C)Sc1nccs1,1
1028,CC(C)CCCCCCOCCCCCCCCCCCCCCCN(C)C.O=C(O)C(F)(F)F,prior,CC(C)CCCCCCOCCCCCCCCCCCCCCCN(C)C.O=C(O)C(F)(F)F,1
1029,O=C(c1ccccc1Cl)N1C(=O)N(Cc2ccccc2)CCN1c1ccccc1F,prior,O=C(c1ccccc1Cl)N1C(=O)N(Cc2ccccc2)CCN1c1ccccc1F,1
1030,Cc1ccc2[nH]ccc2c1S(=O)(=O)N1CCOCC1,prior,Cc1ccc2[nH]ccc2c1S(=O)(=O)N1CCOCC1,1
1032,Cc1nnc(-c2ccccc2)o1,prior,Cc1nnc(-c2ccccc2)o1,1
1034,CNC(=O)c1c(NC(=O)NC(C)C)cc(S(=O)(=O)N2CCOCC2)cc1,prior,CNC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)NC(C)C,1
1035,COc1ccc2c(c1)Cc1c(Nc3ccc(C(F)(F)F)cc3C)cccc1-2,prior,COc1ccc2c(c1)Cc1c(Nc3ccc(C(F)(F)F)cc3C)cccc1-2,1
1037,COc1ccccc1-c1ccc(OC(=O)c2ccncc2)c(C)c1,prior,COc1ccccc1-c1ccc(OC(=O)c2ccncc2)c(C)c1,1
1038,CN1C(=O)c2cc(C)ccc2CN1CCc1ccc(-n2cc(N)nc2C(C#N)=Nc2cccc(C#N)c2)cc1,prior,Cc1ccc2c(c1)C(=O)N(C)N(CCc1ccc(-n3cc(N)nc3C(C#N)=Nc3cccc(C#N)c3)cc1)C2,1
1039,O=C1CN(C(=O)Cc2cn(Cc3cccc(Cl)c3)o2)c2ccccc21,prior,O=C1CN(C(=O)Cc2cn(Cc3cccc(Cl)c3)o2)c2ccccc21,1
1040,CC(=O)C1(C)C(NC(=O)c2ccc(F)cc2)N(C)c2ccccc21,prior,CC(=O)C1(C)c2ccccc2N(C)C1NC(=O)c1ccc(F)cc1,1
1041,O=C1C2CCC(C1)N2CCN(Cc1ccccc1)CCOc1cccc(Cl)c1,prior,O=C1CC2CCC1N2CCN(CCOc1cccc(Cl)c1)Cc1ccccc1,1
1042,COc1ccc2c(c1)[C@H](CN(C(=O)N(C)CCOC(=O)OC(C)(C)C)C2)CC(=O)N1CCOCC1,prior,COc1ccc2c(c1)[C@@H](CC(=O)N1CCOCC1)CN(C(=O)N(C)CCOC(=O)OC(C)(C)C)C2,1
1043,O=C1NC2=C(O)C(=O)C(N)C2=NN1C(=O)c1cnc(C)c(C)n1,prior,Cc1ncc(C(=O)N2N=C3C(=C(O)C(=O)C3N)NC2=O)nc1C,1
1044,O=C(O)CCCCc1ccc(CN(C)C)c(NC(=O)c2cc(C)sc2)c1,prior,Cc1cc(C(=O)Nc2cc(CCCCC(=O)O)ccc2CN(C)C)cs1,1
1045,CCCCNC(=O)CCCCCc1ccc2occc2c1,prior,CCCCNC(=O)CCCCCc1ccc2occc2c1,1
1046,CCC(CCC)Cc1ccc2ccccc2c1OCCCOC,prior,CCCC(CC)Cc1ccc2ccccc2c1OCCCOC,1
1047,CCCOc1ccc(C(=O)N2CCN(C(=O)CN3CCNCC3)CC2)cc1O,prior,CCCOc1ccc(C(=O)N2CCN(C(=O)CN3CCNCC3)CC2)cc1O,1
1048,COc1cccc(CCc2nc(C(=O)O)ccc2OCc2ccc(C(=O)N[C@@H]3CCCCC3)cc2)c1,prior,COc1cccc(CCc2nc(C(=O)O)ccc2OCc2ccc(C(=O)NC3CCCCC3)cc2)c1,1
1049,O=C1NCCC1,prior,O=C1CCCN1,1
1052,CCCCCC(=O)Oc1cc([N+](=O)[O-])c2nc(C)ccc2n1,prior,CCCCCC(=O)Oc1cc([N+](=O)[O-])c2nc(C)ccc2n1,1
1053,Cc1cccc(C(=O)NCc2ccccc2C)c1,prior,Cc1cccc(C(=O)NCc2ccccc2C)c1,1
1054,CCC(C)(C(=O)O)C(=O)N(C)C(=O)c1ccccc1,prior,CCC(C)(C(=O)O)C(=O)N(C)C(=O)c1ccccc1,1
1055,CCCCCC(C)(C)N1CCN(C(=O)c2ccc(NC(=O)COCC(=O)N3CCC(c4ccc(Cl)cc4)C3)nn2)CC1,prior,CCCCCC(C)(C)N1CCN(C(=O)c2ccc(NC(=O)COCC(=O)N3CCC(c4ccc(Cl)cc4)C3)nn2)CC1,1
1056,CN(C)C(=O)c1cc(-c2ccc(OC)cc2)oc1O,prior,COc1ccc(-c2cc(C(=O)N(C)C)c(O)o2)cc1,1
1057,N=C(O)Cc1ccccc1,prior,N=C(O)Cc1ccccc1,1
1059,CC1C(C)(C)C(=O)N(S(=O)(=O)c2ccccc2C)C[C@H]1O,prior,Cc1ccccc1S(=O)(=O)N1C[C@@H](O)C(C)C(C)(C)C1=O,1
1060,CC(C)(C)[C@H](COC(=O)OCC(C)C)NC(=O)CN1CCN(C(=O)N2CCC(C(N)=O)CC2)CC1,prior,CC(C)COC(=O)OC[C@H](NC(=O)CN1CCN(C(=O)N2CCC(C(N)=O)CC2)CC1)C(C)(C)C,1
1061,CC1=C(C(=O)OC)[C@@H](c2sc(C#Cc3ccc(OC)cc3)nc2C2CCNCC2)CC1,prior,COC(=O)C1=C(C)CC[C@@H]1c1sc(C#Cc2ccc(OC)cc2)nc1C1CCNCC1,1
1062,NCCCCCCCc1nc(NCCCO)c(C)c(=O)[nH]1,prior,Cc1c(NCCCO)nc(CCCCCCCN)[nH]c1=O,1
1063,CC1=NN(C)[C@@]2(C)c3cccc(O)c3C[C@H](CN3CCN(C)CC3)c21,prior,CC1=NN(C)[C@@]2(C)c3cccc(O)c3C[C@H](CN3CCN(C)CC3)C12,1
1064,O=C(Nc1ccccc1)Nc1ccc(CC(C)C)cc1,prior,CC(C)Cc1ccc(NC(=O)Nc2ccccc2)cc1,1
1067,O=C(CC1CC1)Nc1cccc(S(=O)(=O)N2CCCCN2Cc2ccccc2)c1F,prior,O=C(CC1CC1)Nc1cccc(S(=O)(=O)N2CCCCN2Cc2ccccc2)c1F,1
1068,COc1cc(C(C)(C)CO)c(C)nc1Oc1cc(NC(=O)c2ccccc2F)ccc1O,prior,COc1cc(C(C)(C)CO)c(C)nc1Oc1cc(NC(=O)c2ccccc2F)ccc1O,1
1069,COc1ccc2c(=O)c(CN(CCCCl)CNCc3nc(N)sc3C)ccc12,prior,COC1=CC=C2C(=O)C(CN(CCCCl)CNCc3nc(N)sc3C)=CC=C12,1
1070,CCCN(CC)C(=O)/C(=C\c1ccc(C)nc1)N1CCN(c2ccc(OCCCNCCCN3CCC(C)C3)cc2)CC1,prior,CCCN(CC)C(=O)/C(=C\c1ccc(C)nc1)N1CCN(c2ccc(OCCCNCCCN3CCC(C)C3)cc2)CC1,1
1072,Cc1ccc(C(=O)N(C)c2ccc(OC(=O)[C@@H](C)C(=O)O)cc2)cc1,prior,Cc1ccc(C(=O)N(C)c2ccc(OC(=O)[C@@H](C)C(=O)O)cc2)cc1,1
1073,Cc1cc(CCN)nc(C)n1,prior,Cc1cc(CCN)nc(C)n1,1
1074,CCCCCOc1ccc(-c2nnnn2CCc2ccccc2)cc1,prior,CCCCCOc1ccc(-c2nnnn2CCc2ccccc2)cc1,1
1075,Nc1ncc(CC(=O)O)s1,prior,Nc1ncc(CC(=O)O)s1,1
1077,CCOC1=CC(C)=C/C=S/C=C(\O)C[C@H]2c3ccccc3CC(CC)CC(c3ccccc3)C2=C1,prior,CCOC1=CC(C)=C/C=[SH]/C=C(\O)C[C@@H]2C(=C1)C(c1ccccc1)CC(CC)Cc1ccccc12,1
1078,O=C(CCC1CCCN1C(=O)c1cc(-c2ccccc2)cs1)N1CCN(C(=O)C2(C)CC2)CC1,prior,CC1(C(=O)N2CCN(C(=O)CCC3CCCN3C(=O)c3cc(-c4ccccc4)cs3)CC2)CC1,1
1079,CN(C)CC(=O)Nc1ccc(OCC(=O)C(=O)O)cc1,prior,CN(C)CC(=O)Nc1ccc(OCC(=O)C(=O)O)cc1,1
1080,Cc1cc(C)c(-c2cnc(-c3ccc4cncc(O)c4c3)cc2)cc1,prior,Cc1ccc(-c2ccc(-c3ccc4cncc(O)c4c3)nc2)c(C)c1,1
1081,CC(C)(C)c1ccccc1N1CCN(C2CCCCC2)CC1,prior,CC(C)(C)c1ccccc1N1CCN(C2CCCCC2)CC1,1
1082,CCCCCCCCCCCCCC(C)OCC(=O)Nc1ccc(C(=O)OC)cc1,prior,CCCCCCCCCCCCCC(C)OCC(=O)Nc1ccc(C(=O)OC)cc1,1
1083,CCCCc1cc(OC)c2cc(OC)ccc2c1C(=O)NO,prior,CCCCc1cc(OC)c2cc(OC)ccc2c1C(=O)NO,1
1084,CNCc1ccccc1-c1nc2ccccc2n1CCCN1CCC(O)(Cc2cccc(F)c2)CC1,prior,CNCc1ccccc1-c1nc2ccccc2n1CCCN1CCC(O)(Cc2cccc(F)c2)CC1,1
1086,N=C(N)N1CCC(O)CC1CN1C(=O)CCC1,prior,N=C(N)N1CCC(O)CC1CN1CCCC1=O,1
1087,O=C(O)CCc1n[nH]c(-c2ccc(F)cc2F)c1,prior,O=C(O)CCc1cc(-c2ccc(F)cc2F)[nH]n1,1
1088,COc1ccc(N2CCN(S(C)(=O)=O)NC2=O)cc1Cl,prior,COc1ccc(N2CCN(S(C)(=O)=O)NC2=O)cc1Cl,1
1092,O=C(CNC(=O)c1cc(O)cc(OC)n1)c1ccccc1,prior,COc1cc(O)cc(C(=O)NCC(=O)c2ccccc2)n1,1
1093,CN1CCN(Cc2c(C)ccn2C)c2c1Cc1ccccc1N2CC(=O)N1CCc2ccccc2C1,prior,Cc1ccn(C)c1CN1CCN(C)C2=C1N(CC(=O)N1CCc3ccccc3C1)c1ccccc1C2,1
1094,Cc1c(-c2ccccc2)nc2ccc(S(=O)(=O)N3CCN(Cc4ccccc4F)CC3)nc2n1,prior,Cc1nc2nc(S(=O)(=O)N3CCN(Cc4ccccc4F)CC3)ccc2nc1-c1ccccc1,1
1096,COC(=O)c1cc(C)c(O)c(OC)c1,prior,COC(=O)c1cc(C)c(O)c(OC)c1,1
1098,C[C@H](COC(=O)OC)C(c1ccccc1)NC(=O)[C@H](Cc1ccc(Cl)cc1)C(=O)O,prior,COC(=O)OC[C@@H](C)C(NC(=O)[C@H](Cc1ccc(Cl)cc1)C(=O)O)c1ccccc1,1
1099,CC1CCCC[C@H]1NC(=O)[C@]12CCC[C@@H]1CCC2=O,prior,CC1CCCC[C@H]1NC(=O)[C@]12CCC[C@@H]1CCC2=O,1
1100,O=C(OCCOc1cc2ccccc2o1)C(=O)O,prior,O=C(O)C(=O)OCCOc1cc2ccccc2o1,1
1102,C[C@H](N)C(=O)OCc1ccc(O)c(N)c1,prior,C[C@H](N)C(=O)OCc1ccc(O)c(N)c1,1
1103,CC(C)CNC(=O)c1cn(-c2ccccc2)c(C)c1-c1cnccc1,prior,Cc1c(-c2cccnc2)c(C(=O)NCC(C)C)cn1-c1ccccc1,1
1104,CCCCC(C)CCc1cccc(-c2nc3ccccc3cc2OS(=O)(=O)c2ccc(C)cc2)c1,prior,CCCCC(C)CCc1cccc(-c2nc3ccccc3cc2OS(=O)(=O)c2ccc(C)cc2)c1,1
1105,COC(=O)CN1C(=O)CCC(C(=O)NCc2ccco2)C1=O,prior,COC(=O)CN1C(=O)CCC(C(=O)NCc2ccco2)C1=O,1
1108,O=C(NC(Cc1ccncc1)C(=O)NC1CCCCC1)c1ccccc1,prior,O=C(NC(Cc1ccncc1)C(=O)NC1CCCCC1)c1ccccc1,1
1110,COc1ccc(-n2cc(Cl)cc2Nc2ccc3sc(Cl)nc3c2F)cc1,prior,COc1ccc(-n2cc(Cl)cc2Nc2ccc3sc(Cl)nc3c2F)cc1,1
1112,CCNC(=O)c1cnc(C(=O)O)cc1N1CCC(CCCc2ccccc2)CC1,prior,CCNC(=O)c1cnc(C(=O)O)cc1N1CCC(CCCc2ccccc2)CC1,1
1113,Cc1cc(O)cc(Oc2nnnn2C)c1C,prior,Cc1cc(O)cc(Oc2nnnn2C)c1C,1
1114,O=C(NCc1ccccc1)C(=O)Nc1c(C)cccc1Cl,prior,Cc1cccc(Cl)c1NC(=O)C(=O)NCc1ccccc1,1
1116,O=C(N[C@H](C(C)C)OCCCOc1ccc(C)c(C)c1)C(=O)N[C@@H](C)c1ccc2c(c1)OCCO2.Cl.C#Cc1ccc(N)cc1,prior,C#Cc1ccc(N)cc1.Cc1ccc(OCCCO[C@H](NC(=O)C(=O)N[C@@H](C)c2ccc3c(c2)OCCO3)C(C)C)cc1C.Cl,1
1117,O=c1nc(N)nc2c(c1c1ccccc1)c(=O)oc1ccccc12,prior,Nc1nc(=O)c(-c2ccccc2)c2c(=O)oc3ccccc3c2n1,1
1118,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(c2ccccc2)CC1,prior,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCN(c2ccccc2)CC1,1
1119,N#Cc1ccccc1N1CCN(c2cccc(C(C)(C)C)n2)CC1,prior,CC(C)(C)c1cccc(N2CCN(c3ccccc3C#N)CC2)n1,1
1121,Cc1nc(C)c(S(=O)(=O)c2ccccc2)c2ccccc12,prior,Cc1nc(C)c2ccccc2c1S(=O)(=O)c1ccccc1,1
1122,CCNC(=O)NCCCN1CCN(CCCN2C(=O)c3ccccc3O2)CC1,prior,CCNC(=O)NCCCN1CCN(CCCn2oc3ccccc3c2=O)CC1,1
1123,Cc1nc(-c2ccccc2)c(NCc2ccccc2)n1Cc1ccc(C(=O)Nc2c(Oc3cccc(Cl)c3)cccc2-c2ccc(C(=N)N)c(C(=O)O)c2)cc1,prior,Cc1nc(-c2ccccc2)c(NCc2ccccc2)n1Cc1ccc(C(=O)Nc2c(Oc3cccc(Cl)c3)cccc2-c2ccc(C(=N)N)c(C(=O)O)c2)cc1,1
1125,CN1CCCCN(C(=O)c2cccc(C#N)c2)C1,prior,CN1CCCCN(C(=O)c2cccc(C#N)c2)C1,1
1126,CC(CC(C)C)NC(=O)CCCNC(=O)CCCCOc1ccccc1C,prior,Cc1ccccc1OCCCCC(=O)NCCCC(=O)NC(C)CC(C)C,1
1128,CC(C)CCNC(=O)c1ccc(-c2ccncc2)cn1,prior,CC(C)CCNC(=O)c1ccc(-c2ccncc2)cn1,1
1129,COc1cccc(C(F)(F)F)c1,prior,COc1cccc(C(F)(F)F)c1,1
1130,CC1(C)CCN(C)C1C(=O)N1CCN(Cc2nc(-c3ccccc3)oc2)CC1,prior,CN1CCC(C)(C)C1C(=O)N1CCN(Cc2coc(-c3ccccc3)n2)CC1,1
1131,CCOc1cccc(CN(C)CCNC(C)C)c1,prior,CCOc1cccc(CN(C)CCNC(C)C)c1,1
1132,CC(C)CC(=O)N[C@@H]1C(=O)N([C@]2(C)CCCCC2)CCCCC(=O)NCCCCCCCCCC1,prior,CC(C)CC(=O)N[C@H]1CCCCCCCCCCNC(=O)CCCCN(C2(C)CCCCC2)C1=O,1
1133,Fc1ccc(-n2cc3cnc(N)cc3c2)cc1,prior,Nc1cc2cn(-c3ccc(F)cc3)cc2cn1,1
1134,CCCCCCCCCCCNc1c2ccccc2c(=O)nc2c(C(F)(F)F)cc(C)cc21,prior,CCCCCCCCCCCNc1c2cc(C)cc(C(F)(F)F)c2nc(=O)c2ccccc12,1
1135,CC(C)CC1=C(C)O[C@H]2C[C@H]([N+](=O)[O-])C(=O)[C@H]2N(Cc2ccccc2)C1,prior,CC1=C(CC(C)C)CN(Cc2ccccc2)[C@@H]2C(=O)[C@@H]([N+](=O)[O-])C[C@@H]2O1,1
1136,CC(C)Nc1cc(-n2nc(OCC(=O)O)cn2)cc(O)c1O,prior,CC(C)Nc1cc(-n2ncc(OCC(=O)O)n2)cc(O)c1O,1
1137,COc1cccc(OC)c1OCC1CCCCN1c1ccc(C(=O)OC(C)(C)C)cc1,prior,COc1cccc(OC)c1OCC1CCCCN1c1ccc(C(=O)OC(C)(C)C)cc1,1
